source_file,record_id_1,record_id_2,label,tc_exact_match,tc_conflict,tc_present_both,phone_exact_match,phone_match,phone_last7_match,phone_similarity,phone_present_both,email_exact_match,email_domain_match,email_username_similarity,city_exact_match,city_match,address_similarity,muhatap_no_exact_match,muhatap_no_conflict,muhatap_present_both,phonetic_exact_match,metaphone_exact_match,phonetic_close_match,name_similarity,name_jaro_winkler,name_token_similarity,name_levenshtein_similarity,name_present_both,email_similarity,email_present_both,first_name_similarity,surname_similarity,first_name_jaro_winkler,surname_jaro_winkler,first_name_exact_match,surname_exact_match,shared_contact_flag,shared_contact_name_conflict,household_risk_flag,same_surname_name_conflict,common_non_empty_fields
mukerrer_veri_seti.csv,REC000174,REC001690,0,0,1,1,0,0,0,0.21,1,0,0,0.1905,0,0,0.9735,0,1,1,0,0,0,0.3778,0.3778,0.3533,0.1,1,0.2342,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001565,REC001285,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001215,REC001914,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.9667,0.9667,0.9445,0.9167,1,1.0,1,1.0,0.8889,1.0,0.8889,1,0,1,0,0,0,6
mukerrer_veri_seti.csv,REC000348,REC000970,0,0,1,1,0,0,0,0.21,1,0,0,0.4,0,0,0.6659,0,1,1,0,0,0,0.6574,0.6574,0.0,0.3333,1,0.3533,1,0.6889,0.5778,0.6889,0.5778,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001240,REC001818,0,0,1,1,0,0,0,0.21,1,0,0,0.1818,1,1,0.6547,0,1,1,0,0,0,0.503,0.503,0.0,0.0909,1,0.2273,1,0.4833,0.4556,0.4833,0.4556,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001398,REC000212,1,1,0,1,1,1,1,1.0,1,0,1,0.9474,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9579,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001866,REC000349,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001207,REC000920,0,0,1,1,0,0,0,0.28,1,0,0,0.2963,1,1,0.9783,0,1,1,0,0,0,0.5131,0.5131,0.0,0.2308,1,0.2528,1,0.4667,0.5619,0.4667,0.5619,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001618,REC000649,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000202,REC001324,0,0,1,1,0,0,0,0.42,1,0,0,0.24,0,0,0.6639,0,1,1,0,0,0,0.6711,0.6711,0.4,0.3333,1,0.2096,1,0.8,0.0,0.8,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000912,REC000182,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.94,0.94,0.94,0.9091,1,1.0,1,0.68,0.52,0.68,0.52,0,0,1,0,0,0,6
mukerrer_veri_seti.csv,REC000164,REC000593,0,0,1,1,0,0,0,0.14,1,0,1,0.3333,0,0,0.6815,0,1,1,0,0,0,0.65,0.65,0.365,0.3333,1,0.4667,1,0.73,0.4556,0.73,0.4556,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000928,REC001619,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000054,REC001148,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,1,1,0.9667,0.9667,0.9667,0.8,1,1.0,1,0.9333,1.0,0.9333,1.0,0,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC001676,REC001501,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC000394,REC001183,0,0,1,1,0,0,0,0.28,1,0,0,0.3077,0,0,0.6518,0,1,1,0,0,0,0.4579,0.4579,0.0,0.2143,1,0.3295,1,0.4643,0.373,0.4643,0.373,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000267,REC000018,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001610,REC001165,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001606,REC000544,0,0,1,1,0,0,0,0.28,1,0,0,0.1739,0,0,0.6669,0,1,1,0,0,0,0.8545,0.8545,0.5,0.6364,1,0.2073,1,1.0,0.4667,1.0,0.4667,1,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000407,REC000813,0,0,1,1,0,0,0,0.35,1,0,0,0.2,0,0,0.6272,0,1,1,0,0,0,0.8591,0.8591,0.5,0.4545,1,0.2314,1,1.0,0.2222,1.0,0.0,1,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001879,REC000354,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001930,REC001620,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001262,REC001175,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.7352,0.7352,0.6667,0.5556,1,1.0,1,0.4643,1.0,0.4643,1.0,0,1,1,1,1,1,7
mukerrer_veri_seti.csv,REC001463,REC000175,0,0,1,1,0,0,0,0.21,1,0,0,0.16,0,0,0.7193,0,1,1,0,0,0,0.5012,0.5012,0.0,0.1538,1,0.1962,1,0.1667,0.2,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000714,REC001174,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000909,REC001442,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001331,REC001467,0,0,1,1,0,0,0,0.28,1,0,0,0.1818,1,1,0.64,0,1,1,0,0,0,0.4629,0.4629,0.0,0.1818,1,0.2205,1,0.2,0.0,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000606,REC001677,0,0,1,1,0,0,0,0.35,1,0,0,0.1538,0,0,0.6735,0,1,1,0,0,0,0.5,0.5,0.5,0.5833,1,0.1704,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001589,REC000799,0,0,1,1,0,0,0,0.28,1,0,0,0.32,0,0,0.6342,0,1,1,0,0,0,0.5045,0.5045,0.5,0.6364,1,0.3393,1,0.4833,0.4667,0.4833,0.4667,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000448,REC000192,0,0,1,1,0,0,0,0.21,1,0,0,0.6364,0,0,0.6561,0,1,1,0,0,0,0.5818,0.5818,0.0,0.2727,1,0.5278,1,0.67,0.0,0.67,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000672,REC001024,1,1,0,1,1,1,1,1.0,1,0,1,0.9565,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9652,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001430,REC000327,0,0,1,1,0,0,0,0.28,1,0,0,0.1667,1,1,0.6667,0,1,1,0,0,0,0.4778,0.4778,0.0,0.0,1,0.2083,1,0.4833,0.4365,0.4833,0.4365,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001782,REC000434,0,0,1,1,0,0,0,0.14,1,0,0,0.08,0,0,0.6025,0,1,1,0,0,0,0.74,0.74,0.5,0.6667,1,0.1354,1,0.4667,1.0,0.4667,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC001055,REC001843,1,1,0,1,1,1,1,1.0,1,0,0,0.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.0,0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC000083,REC001970,0,0,1,1,0,0,0,0.28,1,0,0,0.25,1,1,0.6944,0,1,1,0,0,0,0.4464,0.4464,0.0,0.2308,1,0.2833,1,0.1818,0.0,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001808,REC000590,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,0.9833,0.9833,0.9767,0.8333,1,1.0,1,1.0,0.9533,1.0,0.9533,1,0,1,0,0,0,7
mukerrer_veri_seti.csv,REC001290,REC000849,0,0,1,1,0,0,0,0.35,1,0,0,0.6364,0,0,0.6281,0,1,1,0,0,0,0.6364,0.6364,0.3666,0.3636,1,0.5841,1,0.6,0.64,0.6,0.64,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001222,REC001993,0,0,1,1,0,0,0,0.21,1,0,0,0.16,0,0,0.6354,0,1,1,0,0,0,0.6237,0.6237,0.0,0.25,1,0.2069,1,0.4833,0.5556,0.4833,0.5556,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000426,REC000204,0,0,1,1,0,0,0,0.21,1,0,0,0.24,0,0,0.7213,0,1,1,0,0,0,0.4823,0.4823,0.0,0.0833,1,0.2777,1,0.5889,0.0,0.5889,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000839,REC001710,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001716,REC001877,0,0,1,1,0,0,0,0.28,1,0,0,0.16,0,0,0.6437,0,1,1,0,0,0,0.5,0.5,0.5,0.4615,1,0.1467,1,0.0,0.4476,0.0,0.4476,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001801,REC000026,0,0,1,1,0,0,0,0.28,1,0,0,0.3,1,1,0.9875,0,1,1,0,0,0,0.5389,0.5389,0.3916,0.25,1,0.3189,1,0.7833,0.0,0.7833,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001973,REC000802,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,0.9714,0.9714,0.9714,0.9167,1,1.0,1,1.0,0.9429,1.0,0.9429,1,0,1,0,0,0,7
mukerrer_veri_seti.csv,REC001330,REC000161,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9474,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000392,REC001059,0,0,1,1,0,0,0,0.28,1,0,0,0.3846,0,0,0.5724,0,1,1,0,0,0,0.7911,0.7911,0.4334,0.3571,1,0.4077,1,0.8667,0.6833,0.8667,0.6833,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001415,REC001462,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.91,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000365,REC000281,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000688,REC000557,0,0,1,1,0,0,0,0.28,1,0,0,0.1667,0,0,0.6391,0,1,1,0,0,0,0.5364,0.5364,0.0,0.0,1,0.1521,1,0.4476,0.5111,0.4476,0.5111,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001045,REC000280,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001155,REC000828,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.925,0.925,0.6667,0.625,1,1.0,1,1.0,0.67,1.0,0.67,1,0,1,0,0,0,7
mukerrer_veri_seti.csv,REC001960,REC001379,1,1,0,1,1,1,1,1.0,1,0,0,0.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.0,0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC000541,REC001299,0,0,1,1,0,0,0,0.14,1,0,0,0.2105,1,1,0.6545,0,1,1,0,0,0,0.5354,0.5354,0.0,0.1818,1,0.2518,1,0.6,0.0,0.6,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001764,REC000097,0,0,1,1,0,0,0,0.14,1,0,0,0.1739,0,0,0.7111,0,1,1,0,0,0,0.4167,0.4167,0.0,0.1667,1,0.2591,1,0.0,0.5,0.0,0.5,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001394,REC001623,0,0,1,1,0,0,0,0.28,1,0,0,0.2857,0,0,0.75,0,1,1,0,0,0,0.4442,0.4442,0.0,0.1538,1,0.3143,1,0.4643,0.52,0.4643,0.52,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001511,REC000897,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000236,REC000294,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9133,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001512,REC000522,0,0,1,1,0,0,0,0.21,1,0,0,0.3333,1,1,0.9714,0,1,1,0,0,0,0.5045,0.5045,0.0,0.0909,1,0.3772,1,0.5111,0.4556,0.5111,0.4556,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000180,REC000775,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.74,0.74,0.6667,0.6842,1,1.0,1,0.1667,1.0,0.0,1.0,0,1,1,1,1,1,7
mukerrer_veri_seti.csv,REC000009,REC000282,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9259,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001116,REC001656,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9238,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000452,REC000860,0,0,1,1,0,0,0,0.28,1,0,0,0.1905,0,0,0.6392,0,1,1,1,0,1,0.8545,0.8545,0.5,0.6364,1,0.2095,1,1.0,0.0,1.0,0.0,1,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000055,REC001233,0,0,1,1,0,0,0,0.21,1,0,0,0.25,0,0,0.6159,0,1,1,0,0,0,0.4242,0.4242,0.0,0.0909,1,0.275,1,0.2,0.0,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001663,REC001554,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,0.9846,0.9846,0.9733,0.8462,1,1.0,1,1.0,0.9467,1.0,0.9467,1,0,1,0,0,0,7
mukerrer_veri_seti.csv,REC000117,REC000323,0,0,1,1,0,0,0,0.28,1,0,0,0.2308,0,0,0.6901,0,1,1,0,0,0,0.519,0.519,0.0,0.2857,1,0.3109,1,0.4643,0.5778,0.4643,0.5778,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000218,REC001040,0,0,1,1,0,0,0,0.21,1,0,0,0.1905,0,0,0.6731,0,1,1,0,0,0,0.5667,0.5667,0.5,0.6,1,0.1711,1,0.6333,0.4833,0.6333,0.4833,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000670,REC001635,0,0,1,1,0,0,0,0.14,1,0,0,0.2308,0,0,0.5796,0,1,1,0,0,0,0.5012,0.5012,0.0,0.1538,1,0.2746,1,0.1818,0.4556,0.0,0.4556,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001315,REC001873,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9349,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000255,REC000975,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9324,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000618,REC000209,0,0,1,1,0,0,0,0.28,1,0,0,0.4,1,1,0.9822,0,1,1,0,0,0,0.6389,0.6389,0.35,0.4167,1,0.4082,1,0.7,0.4833,0.7,0.4833,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000206,REC000580,0,0,1,1,0,0,0,0.21,1,0,0,0.1905,0,0,0.6605,0,1,1,0,0,0,0.5848,0.5848,0.0,0.1818,1,0.2274,1,0.6111,0.535,0.6111,0.535,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000984,REC001875,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9372,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001795,REC001162,0,0,1,1,0,0,0,0.21,1,0,0,0.6,0,0,0.6016,0,1,1,0,0,0,0.74,0.74,0.5,0.6364,1,0.555,1,0.4667,1.0,0.4667,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC001683,REC001604,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001769,REC001137,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001638,REC000489,0,0,1,1,0,0,0,0.21,1,0,0,0.2308,1,1,0.9783,0,1,1,0,0,0,0.5007,0.5007,0.3666,0.1538,1,0.2794,1,0.4111,0.0,0.4111,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000090,REC000343,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000004,REC001421,0,0,1,1,0,0,0,0.28,1,0,0,0.2857,0,0,0.6817,0,1,1,0,0,0,0.74,0.74,0.5,0.7,1,0.3486,1,0.67,1.0,0.67,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC000399,REC001179,0,0,1,1,0,0,0,0.21,1,0,1,0.2308,1,1,0.9857,0,1,1,0,0,0,0.5429,0.5429,0.0,0.0833,1,0.3846,1,0.5778,0.4667,0.5778,0.4667,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000893,REC000559,0,0,1,1,0,0,0,0.35,1,0,0,0.3636,1,1,0.6759,0,1,1,0,0,0,0.7909,0.7909,0.5,0.4545,1,0.3659,1,1.0,0.0,1.0,0.0,1,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001558,REC000142,0,0,1,1,0,0,0,0.35,1,0,0,0.5455,0,0,0.6456,0,1,1,0,0,0,0.74,0.74,0.875,0.75,1,0.5246,1,0.75,1.0,0.75,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC000214,REC000208,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC000886,REC000414,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000716,REC000982,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.737,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001160,REC001731,0,0,1,1,0,0,0,0.21,1,0,0,0.4167,0,0,0.5917,0,1,1,0,0,0,0.5427,0.5427,0.0,0.1538,1,0.4288,1,0.4556,0.1667,0.4556,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000340,REC000605,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.91,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000356,REC000492,0,0,1,1,0,0,0,0.35,1,0,1,0.24,0,0,0.8341,0,1,1,0,0,0,0.5278,0.5278,0.0,0.0,1,0.392,1,0.4667,0.6667,0.4667,0.6667,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001057,REC000621,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9213,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000087,REC001405,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC001054,REC001082,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.74,0.74,0.6667,0.7059,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC001213,REC000807,0,0,1,1,0,0,0,0.35,1,0,0,0.1905,0,0,0.678,0,1,1,0,0,0,0.5848,0.5848,0.0,0.2727,1,0.2357,1,0.5778,0.5,0.5778,0.5,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001786,REC000942,0,0,1,1,0,0,0,0.35,1,0,0,0.32,0,0,0.789,0,1,1,0,0,0,0.5301,0.5301,0.3695,0.2308,1,0.2893,1,0.2222,0.6429,0.0,0.6429,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001404,REC000307,1,1,0,1,1,1,1,1.0,1,0,1,0.9565,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9652,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000761,REC001015,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC002002,REC000543,0,0,1,1,0,0,0,0.21,1,0,0,0.25,1,1,0.7925,0,1,1,0,0,0,0.5574,0.5574,0.35,0.1667,1,0.275,1,0.2,0.2222,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000804,REC000428,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001026,REC000540,0,0,1,1,0,0,0,0.35,1,0,0,0.069,1,1,0.9804,0,1,1,0,0,0,0.5308,0.5308,0.0,0.3125,1,0.1752,1,0.5619,0.5139,0.5619,0.5139,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001012,REC000096,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.74,0.74,0.6667,0.6471,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC000025,REC001429,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001211,REC001228,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001203,REC001703,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9455,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000759,REC000334,0,0,1,1,0,0,0,0.28,1,0,0,0.16,0,0,0.6384,0,1,1,0,0,0,0.5,0.5,0.5,0.6154,1,0.1962,1,0.4476,0.0,0.4476,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001346,REC001067,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.74,0.74,0.6667,0.6429,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC001652,REC000687,0,0,1,1,0,0,0,0.35,1,0,0,0.5455,0,0,0.7366,0,1,1,0,0,0,0.5152,0.5152,0.0,0.0,1,0.4893,1,0.2,0.2,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001103,REC001065,0,0,1,1,0,0,0,0.14,1,0,0,0.5,0,0,0.7373,0,1,1,0,0,0,0.6636,0.6636,0.375,0.5455,1,0.4789,1,0.67,0.5111,0.67,0.5111,0,0,0,0,0,0,7
